name,host_id,borough,neighbourhood,latitude,longitude,room_type,price,minimum_nights
Guests Private Entry*Quiet Room* with WIFI/TV,363403952,Bronx,Baychester,40.8768299999999982219378580339252948760986328125,-73.8429699999999940018824418075382709503173828125,Private room,59,1
Art Deco room in BK close to metro & Industry City,51913277,Brooklyn,Sunset Park,40.65713000000000221234586206264793872833251953125,-74.00466000000000121872290037572383880615234375,Private room,80,1
Queen of Charm Boutique Hotel,394817730,Manhattan,Theater District,40.75970000000000226236807066015899181365966796875,-73.9874099999999970123099046759307384490966796875,Private room,196,1
Water View King Bed Hotel Room,371972456,Manhattan,Financial District,40.70577999999999718738763476721942424774169921875,-74.0058099999999967621988616883754730224609375,Private room,239,1
Lovely 2 Bedroom Apt in the heart of Astoria NY,175368122,Queens,Ditmars Steinway,40.780990000000002737579052336513996124267578125,-73.9102400000000017143975128419697284698486328125,Private room,55,1
Clean..Blue Door Studio Hall in BK,89680730,Brooklyn,Brownsville,40.66228000000000264435584540478885173797607421875,-73.92014000000000351064954884350299835205078125,Private room,420,1
Beautiful private room in flushing.,414343320,Queens,Flushing,40.74774000000000029331204132176935672760009765625,-73.830340000000006739355740137398242950439453125,Private room,59,1
MESSAGE FOR BEST RATES | Jaw-dropping City Guest Room in The Times Square EDITION,90713895,Manhattan,Theater District,40.75914800000000326463123201392590999603271484375,-73.984161000000000285581336356699466705322265625,Private room,488,1
Water View King Bed Hotel Room,371972456,Manhattan,Financial District,40.706670000000002573870006017386913299560546875,-74.00360000000000582076609134674072265625,Private room,239,1
NYC GRAND CENTRAL STATION LUXURY HOTEL,341081198,Manhattan,Murray Hill,40.749899999999996680344338528811931610107421875,-73.9731100000000054706106311641633510589599609375,Private room,513,1
LUXURY NYC GRAND CENTRAL STATION KING BYE EVE,350397448,Manhattan,Murray Hill,40.74857999999999691453922423534095287322998046875,-73.97082000000000334694050252437591552734375,Private room,513,1
Lovely 1 Bed Room Unit For 2 people,343127628,Queens,Glendale,40.7007100000000008321876521222293376922607421875,-73.89024000000000569343683309853076934814453125,Private room,100,1
Beautiful shared Apt with Private Room,406163945,Brooklyn,Greenpoint,40.72921000000000191221261047758162021636962890625,-73.957310000000006766640581190586090087890625,Private room,178,1
LUXURY NYC GRAND CENTRAL STATION QUEEN BY EVE,350397448,Manhattan,Murray Hill,40.7488699999999965939423418603837490081787109375,-73.97287000000000034560798667371273040771484375,Private room,413,1
JAS Event space,390022933,Bronx,Clason Point,40.81367000000000189174897968769073486328125,-73.8648299999999977671905071474611759185791015625,Private room,650,1
NYC LUXURY 5 STAR GRAND CENTRAL STATION - QUEEN,341081198,Manhattan,Murray Hill,40.7483399999999988949639373458921909332275390625,-73.9712899999999962119545671157538890838623046875,Private room,413,1
Luxury 5 STAR NYC Grand Central Station - KING,341081198,Manhattan,Midtown,40.75056000000000011596057447604835033416748046875,-73.9711999999999960664354148320853710174560546875,Private room,363,1
Diamond in the #Stuy,164821432,Brooklyn,Crown Heights,40.67777000000000242607711697928607463836669921875,-73.949489999999997280610841698944568634033203125,Private room,150,1
East River View- King Bed Hotel Room,371972456,Manhattan,Financial District,40.7063399999999973033482092432677745819091796875,-74.00520000000000209183781407773494720458984375,Private room,239,1
Private King Sized Room w/ Half Bath in Canarsie,235585976,Brooklyn,East Flatbush,40.64965000000000117097442853264510631561279296875,-73.9190300000000064528649090789258480072021484375,Private room,56,1
Exclusive Private Studio 443 | Private Bathroom,401202937,Manhattan,Midtown,40.7461100000000016052581486292183399200439453125,-73.9887499999999960209606797434389591217041015625,Private room,136,1
Exclusive King  Suite Fifth  Ave Boutique Hotel,394817730,Manhattan,Midtown,40.7633900000000011232259566895663738250732421875,-73.97674000000000660293153487145900726318359375,Private room,188,1
Hotel Room Queen/Queen Beds Chelsea,383332265,Manhattan,Chelsea,40.746949999999998226485331542789936065673828125,-73.990620000000006939444574527442455291748046875,Private room,340,1
Deluxe King Room Theater District Boutique Hotel,394817730,Manhattan,Midtown,40.76328000000000173486114363186061382293701171875,-73.9758599999999972851583152078092098236083984375,Private room,188,1
This place is a DREAM!!,408976756,Brooklyn,Windsor Terrace,40.65957999999999827878127689473330974578857421875,-73.9788300000000020872903405688703060150146484375,Private room,113,1
Fifth Ave & 55th St. King room at a Boutique Hotel,394817730,Manhattan,Midtown,40.76218999999999681449480704031884670257568359375,-73.975200000000000954969436861574649810791015625,Private room,188,1
Hotel Room Queen/Queen Beds Chelsea,383332265,Manhattan,Chelsea,40.74781999999999726469468441791832447052001953125,-73.990510000000000445652403868734836578369140625,Private room,326,1
Beautiful Home with Private backyard,349342033,Queens,Ridgewood,40.7034900000000021691448637284338474273681640625,-73.90874999999999772626324556767940521240234375,Private room,100,1
Stunning room In Downtown Brooklyn,313011393,Brooklyn,Bedford-Stuyvesant,40.69472999999999984765963745303452014923095703125,-73.9600400000000064437699620611965656280517578125,Private room,35,1
"Modern private room, 25 mins to MANHATTAN 3",231138233,Queens,Ridgewood,40.71253999999999706460585002787411212921142578125,-73.9188199999999966394170769490301609039306640625,Private room,54,1
COMFORTABLE PRIVATE SPACE/ GREAT BK/QN LOCATION,27116445,Queens,Ridgewood,40.70192999999999727833710494451224803924560546875,-73.9095300000000037243808037601411342620849609375,Private room,95,1
"Cozy basement with open design, separate entrance",359016315,Queens,St. Albans,40.70103000000000292857293970882892608642578125,-73.752600000000001045918907038867473602294921875,Private room,60,1
"Lovely Studio Apartment Rental In Staten Island,NY",394423249,Staten Island,Mariners Harbor,40.63669999999999760120772407390177249908447265625,-74.1534400000000033514879760332405567169189453125,Private room,90,1
"Modern private room,25 mins to MANHATTAN 2",231138233,Queens,Ridgewood,40.71056999999999703732100897468626499176025390625,-73.9190100000000001045918907038867473602294921875,Private room,54,1
Private Room in Cozy Williamsburg Apartment,112773863,Brooklyn,Williamsburg,40.71598000000000183717929758131504058837890625,-73.9402299999999996771293808706104755401611328125,Private room,82,1
Cozy & Comfy Private Room,161454135,Brooklyn,Flatbush,40.63506000000000284444467979483306407928466796875,-73.9645900000000011687006917782127857208251953125,Private room,70,1
Large Quiet Bedroom in the Heart of Astoria!,390359155,Queens,Ditmars Steinway,40.7722899999999981446308083832263946533203125,-73.9096899999999976671460899524390697479248046875,Private room,85,1
Gorgeous Greenpoint Getaway,17529646,Brooklyn,Greenpoint,40.72100999999999970668795867823064327239990234375,-73.9478500000000025238477974198758602142333984375,Private room,101,1
"Great 2 Bedroom Apartment, 2 blocks from beach!",365309485,Queens,Far Rockaway,40.5988200000000034606273402459919452667236328125,-73.7417099999999976489561959169805049896240234375,Private room,757,1
A+ Location Studio (APT Selected at Check-In) #10,348619646,Manhattan,Midtown,40.74696000000000140062184073030948638916015625,-73.986770000000007030394044704735279083251953125,Private room,335,1
Cheerful 2 Bed 1 sofa 2 bath double booking on rms,407057335,Bronx,Williamsbridge,40.87924000000000290810930891893804073333740234375,-73.8583100000000030149749363772571086883544921875,Private room,120,1
Lovely one bedroom full size bed with patio.,409170142,Brooklyn,Williamsburg,40.7066999999999978854248183779418468475341796875,-73.955389999999994188328855670988559722900390625,Private room,90,1
Cozy private 1 bedroom in Shared apartment in Brooklyn,223558519,Brooklyn,Prospect-Lefferts Gardens,40.65901999999999816282070241868495941162109375,-73.9575899999999961664798320271074771881103515625,Private room,50,1
King Bed  Studio  Stay at Times SQ Boutique Hotel,394817730,Manhattan,Theater District,40.7593600000000009231371222995221614837646484375,-73.9871399999999965757524478249251842498779296875,Private room,201,1
TRYP by Wyndham-Times Square Midtown sleeps 4,38592279,Manhattan,Hell's Kitchen,40.7547799999999966757968650199472904205322265625,-73.9936500000000023646862246096134185791015625,Private room,259,1
Zen private room in NYC near Manhattan LGA JFK❤️,10164435,Queens,Long Island City,40.7557699999999982765075401403009891510009765625,-73.928120000000006939444574527442455291748046875,Private room,49,1
Clean private room in quiet house! Work remotely!,307205588,Queens,Kew Gardens,40.70588000000000050704329623840749263763427734375,-73.829620000000005575202521868050098419189453125,Private room,209,1
Premium Queen B - Yotel Times Square,401277068,Manhattan,Hell's Kitchen,40.758499999999997953636921010911464691162109375,-73.9944100000000020145307644270360469818115234375,Private room,162,1
Nice Private Room in Manhattan,394499579,Manhattan,Washington Heights,40.8436099999999981946530169807374477386474609375,-73.9390800000000041336534195579588413238525390625,Private room,150,1
"Family Room, 1 Double size bed and 1 Twin size Bed",263720409,Queens,Long Island City,40.75330999999999903593561612069606781005859375,-73.935010000000005447873263619840145111083984375,Private room,165,1
Natures Escape! On-Site Restaurant and Bar,5615582,Bronx,Mott Haven,40.81184999999999973852027324028313159942626953125,-73.9286799999999999499777914024889469146728515625,Private room,159,1
Water View King Bed Hotel Room,371972456,Manhattan,Financial District,40.70582999999999884721546550281345844268798828125,-74.0038299999999935607775114476680755615234375,Private room,239,1
bedroom in Upstairs hallway,147762665,Bronx,Wakefield,40.88832000000000022055246517993509769439697265625,-73.860669999999998935891198925673961639404296875,Private room,59,1
"Double Bed, Mobility/Hearing Disabled Friendly Roo",173083297,Manhattan,Upper West Side,40.77685000000000314912540488876402378082275390625,-73.976820000000003574314177967607975006103515625,Private room,550,1
"Great for families! By Central park, Time Square &",173083297,Manhattan,Upper West Side,40.77738000000000084810380940325558185577392578125,-73.9787900000000036015990190207958221435546875,Private room,550,1
Cool stay in Clinton hill,313011393,Brooklyn,Bedford-Stuyvesant,40.69603000000000037061909097246825695037841796875,-73.960520000000002482920535840094089508056640625,Private room,50,1
"Habitación privada en Queens, Corona.",414960176,Queens,Jackson Heights,40.7543500000000022964741219766438007354736328125,-73.867289999999997007762431167066097259521484375,Private room,55,1
Lovely one bedroom rental in New York City.,10712727,Manhattan,Harlem,40.80702999999999747160472907125949859619140625,-73.950029999999998153725755400955677032470703125,Private room,87,1
amazing colorful and modern with laundry area!,220934687,Brooklyn,Bushwick,40.68290999999999968395059113390743732452392578125,-73.9067600000000055615601013414561748504638671875,Private room,60,1
Rumble Suite with Qn Bed and Huge Private Patio!,230947125,Brooklyn,Bedford-Stuyvesant,40.688929999999999154169927351176738739013671875,-73.9344099999999997407940099947154521942138671875,Private room,310,1
Charming room with private half-bath on UWS,359075187,Manhattan,Upper West Side,40.80127999999999843794284970499575138092041015625,-73.9667699999999967985786497592926025390625,Private room,50,1
Private 1-bedroom with backyard,389538239,Brooklyn,Flatbush,40.65173999999999665533323423005640506744384765625,-73.955119999999993751771398819983005523681640625,Private room,171,1
Let’s stay home,12906385,Bronx,Concourse Village,40.83574999999999732835931354202330112457275390625,-73.9152700000000066893335315398871898651123046875,Private room,105,1
Home away from Home: Comforts,347560493,Queens,East Elmhurst,40.7616000000000013869794202037155628204345703125,-73.8727300000000042246028897352516651153564453125,Private room,49,1
Penthouse Studio East 50s with Roof Terrace,87183086,Manhattan,Midtown,40.75574000000000296495272777974605560302734375,-73.969639999999998281055013649165630340576171875,Private room,218,1
COZY ROOM IN TIMES SQUARE,167270001,Manhattan,Hell's Kitchen,40.7557699999999982765075401403009891510009765625,-73.9947800000000057707438827492296695709228515625,Private room,300,1
Private Comfortable Room (hourly Rate) Dyckman,282769227,Manhattan,Inwood,40.863010000000002719389158301055431365966796875,-73.9268100000000032423486118204891681671142578125,Private room,40,1
Water View King Bed Hotel Room,371972456,Manhattan,Financial District,40.7063399999999973033482092432677745819091796875,-74.005910000000000081854523159563541412353515625,Private room,239,1
Lover's Leap,438762718,Bronx,Williamsbridge,40.87821999999999889041646383702754974365234375,-73.856459999999998444764059968292713165283203125,Private room,94,1
Red Room,438762718,Bronx,Williamsbridge,40.8795199999999994133759173564612865447998046875,-73.8573999999999983856469043530523777008056640625,Private room,98,1
Centrally Located Crash Pad,221273596,Brooklyn,Williamsburg,40.70981000346756673025083728134632110595703125,-73.9584725091555128528852947056293487548828125,Private room,62,1
Cozy room . 4/20 friendly,337615993,Bronx,Fordham,40.86431999999999931105776340700685977935791015625,-73.89181999999999561623553745448589324951171875,Private room,45,1
Large Room in Brooklyn NY!,45503479,Brooklyn,Flatbush,40.65277999999999991587174008600413799285888671875,-73.9574400000000053978510550223290920257568359375,Private room,125,1
Beautiful Spacious Room In Brooklyn NY!,45503479,Brooklyn,Flatbush,40.654009999999999536157702095806598663330078125,-73.9567799999999948568074614740908145904541015625,Private room,125,1
Beautiful 2 Double Bed Hotel Room,371972456,Manhattan,Financial District,40.70662999999999698275132686831057071685791015625,-74.0058800000000047702997107990086078643798828125,Private room,239,1
Cozy Bedroom in east village apartment,74338125,Manhattan,East Village,40.728149999999999408828443847596645355224609375,-73.987920000000002573870006017386913299560546875,Private room,110,1
The Artisan Green Room.,115994238,Brooklyn,Bushwick,40.6965799999999973124431562609970569610595703125,-73.9164700000000038926373235881328582763671875,Private room,171,1
Modern Basement bd 5 mins from JFK Wifi Deli Train,141645843,Queens,Jamaica,40.68203700000000111458575702272355556488037109375,-73.7968139999999976907929521985352039337158203125,Private room,110,1
7 DAYS HOTEL BRONX,348034609,Bronx,Unionport,40.826920000000001209627953357994556427001953125,-73.8443199999999961846697260625660419464111328125,Private room,120,1
MG Comfortable Room in Brooklyn,366142747,Brooklyn,Bedford-Stuyvesant,40.68493000000000137106326292268931865692138671875,-73.9386400000000065801941673271358013153076171875,Private room,50,1
Cozy & Colorful in Bushwick,71635863,Brooklyn,Bushwick,40.688569999999998572093318216502666473388671875,-73.91996000000000321961124427616596221923828125,Private room,58,1
MG Nice Room to Stay in NYC Brooklyn,366142747,Brooklyn,Bedford-Stuyvesant,40.68504999999999682813722756691277027130126953125,-73.9378999999999990677679306827485561370849609375,Private room,50,1
Skyline views in Lower Manhattan,435369966,Manhattan,Financial District,40.710025999999999157807906158268451690673828125,-74.011359999999996261976775713264942169189453125,Private room,213,1
Quiet room in east village apartment,74338125,Manhattan,East Village,40.72625000000000028421709430404007434844970703125,-73.986909999999994624886312521994113922119140625,Private room,110,1
"Lovely private room-
Manhattan New York",425007642,Manhattan,Morningside Heights,40.80219000000000306727088172920048236846923828125,-73.959710000000001173248165287077426910400390625,Private room,110,1
Private Room park side in Williamsburg/Greenpoint,66811488,Brooklyn,Williamsburg,40.718040000000002009983290918171405792236328125,-73.949119999999993524397723376750946044921875,Private room,100,1
Vibe lounge,359870362,Brooklyn,Cypress Hills,40.6794799999999980855136527679860591888427734375,-73.8917000000000001591615728102624416351318359375,Private room,80,1
Home away from Home,347560493,Queens,East Elmhurst,40.76212000000000301724867313168942928314208984375,-73.8731499999999954297891235910356044769287109375,Private room,49,1
TIMES SQ PRIVATE STUDIO AT A BOUTIQUE HOTEL NYC,394817730,Manhattan,Theater District,40.75999999999999801048033987171947956085205078125,-73.9856400000000036243363865651190280914306640625,Private room,192,1
Large room in the center of Williamsburg,5166944,Brooklyn,Williamsburg,40.70965000000000344471118296496570110321044921875,-73.9628500000000030922819860279560089111328125,Private room,90,1
Cozy Cabin in Chelsea New York,155440053,Manhattan,Chelsea,40.7494099999999974670572555623948574066162109375,-73.994900000000001227817847393453121185302734375,Private room,100,1
Modern & stylish 2 bedroom apartment,42540396,Queens,Rego Park,40.73581999999999680994733353145420551300048828125,-73.856459999999998444764059968292713165283203125,Private room,136,1
Himalaya house,435511395,Queens,Astoria,40.756270000000000663931132294237613677978515625,-73.9163800000000037471181713044643402099609375,Private room,200,1
Spectacular Brooklyn Penthouse View,180173329,Brooklyn,Clinton Hill,40.69491000000000013869794202037155628204345703125,-73.9655599999999964211383485235273838043212890625,Private room,146,1
The crozy Private room on the first floor,137129564,Queens,Flushing,40.7523800000000022691892809234559535980224609375,-73.81427999999999656211002729833126068115234375,Private room,49,1
Comfort Home Sta,369494394,Brooklyn,Flatlands,40.61692000000000035697667044587433338165283203125,-73.9232999999999975671016727574169635772705078125,Private room,75,1
Private Room in Garden Apartment 10min Manhattan,435795916,Queens,Long Island City,40.75384999999999990905052982270717620849609375,-73.9355900000000048066794988699257373809814453125,Private room,109,1
Cozy private bedroom near Yankee Stadium.,255577756,Bronx,Highbridge,40.83738000000000312184056383557617664337158203125,-73.9237399999999951205609249882400035858154296875,Private room,91,1
MG Room Next to the Subway,366142747,Brooklyn,Bedford-Stuyvesant,40.683660000000003265085979364812374114990234375,-73.937139999999999417923390865325927734375,Private room,50,1
Cozy studio bedroom in Queens- 30 min to Manhattan,42540396,Queens,Forest Hills,40.73599999999999710098563809879124164581298828125,-73.8560599999999993769961292855441570281982421875,Private room,69,1
Beautiful 3 bedroom apartment in Astoria,435596498,Queens,Astoria,40.77403000000000332647687173448503017425537109375,-73.9261000000000052523319027386605739593505859375,Private room,125,1
Large Room w/Gym on Site - Close to Times Square,72710100,Manhattan,Harlem,40.82811000000000234422259381972253322601318359375,-73.9488099999999946021489449776709079742431640625,Private room,95,1
Welcome to our Trendy and Clean Hostel,155440053,Manhattan,Chelsea,40.74951999999999685542206862010061740875244140625,-73.9967400000000026238922146148979663848876953125,Private room,54,1
"Luxury Bushwick Room - WFH Lounges, Roof, & Gym",139865682,Brooklyn,Bushwick,40.69812999999999902911440585739910602569580078125,-73.9307000000000016370904631912708282470703125,Private room,55,1
Artist House,74054267,Brooklyn,Bedford-Stuyvesant,40.69310999999999722831489634700119495391845703125,-73.9304300000000012005330063402652740478515625,Private room,75,1
Spacious Bushwick Oasis in the Center of it All,7198128,Brooklyn,Bushwick,40.69686999999999699184627388603985309600830078125,-73.9321900000000056252247304655611515045166015625,Private room,70,1
Awesome Loft Style Bedroom in Heart of Bushwick,7198128,Brooklyn,Bushwick,40.69733000000000089357854449190199375152587890625,-73.9306499999999999772626324556767940521240234375,Private room,70,1
Private space in Nolita,208975280,Manhattan,Nolita,40.72196999999999889041646383702754974365234375,-73.9961200000000047793946578167378902435302734375,Private room,110,1
Cozy Bushwick Apt with Big Private Balcony & Cats,6075580,Brooklyn,Bushwick,40.68941000000000229874785873107612133026123046875,-73.920940000000001646185410209000110626220703125,Private room,120,1
Artsy & Cozy Room | Shared Space Bushwick Brooklyn,232653095,Brooklyn,Bushwick,40.68343999999999738292899564839899539947509765625,-73.9072699999999969122654874809086322784423828125,Private room,75,1
Midtown Manhattan | Affordable &Lovely Studio,337879004,Manhattan,Murray Hill,40.75080819353217265188504825346171855926513671875,-73.975391705106858353246934711933135986328125,Private room,92,1
THE COZY SPACE,265576141,Queens,Rockaway Beach,40.58980999999999994543031789362430572509765625,-73.811949999999995952748577110469341278076171875,Private room,1989,1
Urban Modern Oasis,145399240,Brooklyn,Crown Heights,40.66655999999999693272911827079951763153076171875,-73.9334900000000061481841839849948883056640625,Private room,50,1
Brooklyn unique loft,270554496,Brooklyn,Bedford-Stuyvesant,40.69209000000000031604940886609256267547607421875,-73.9343899999999933925209916196763515472412109375,Private room,400,1
Clean New Room. Clinton-Stuy. Walk to 22 eateries,408016532,Brooklyn,Bedford-Stuyvesant,40.68847000000000235786501434631645679473876953125,-73.95521999999999707142706029117107391357421875,Private room,75,1
Freehand New York - King room,164291123,Manhattan,Flatiron District,40.73971000000000231011654250323772430419921875,-73.985219999999998208295437507331371307373046875,Private room,202,1
Freehand New York - Queen Room,164291123,Manhattan,Flatiron District,40.74137999999999948386175674386322498321533203125,-73.9863399999999984402165864594280719757080078125,Private room,179,1
Alondra’s Large Comfi Room,360573155,Manhattan,Inwood,40.86780999999999863803168409503996372222900390625,-73.9241200000000020509105524979531764984130859375,Private room,99,1
Light-Filled East Village Sanctuary,7590917,Manhattan,East Village,40.72966000000000263980837189592421054840087890625,-73.9834000000000031604940886609256267547607421875,Private room,200,1
Lovely and modern 1-bedroom with hot tub,14713321,Brooklyn,Greenpoint,40.72773000000000109821485239081084728240966796875,-73.9489800000000059299054555594921112060546875,Private room,199,1
1min walk to train station to Manhattan,435273407,Brooklyn,Borough Park,40.6450770000000005666151992045342922210693359375,-73.9963989999999967039912007749080657958984375,Private room,100,1
Private room at Flushing Avenue,231138233,Queens,Ridgewood,40.71264000000000038426151149906218051910400390625,-73.9185499999999962028596200980246067047119140625,Private room,54,1
Small and cheerful room in Queens,388056806,Queens,Briarwood,40.70680999999999727378963143564760684967041015625,-73.8157800000000037243808037601411342620849609375,Private room,53,1
Eli & Mig Cozy Place,370560523,Queens,Middle Village,40.71005000000000251247911364771425724029541015625,-73.8940499999999929059413261711597442626953125,Private room,145,1
Spacious Suite featuring Hudson River views,435369966,Manhattan,Financial District,40.710025999999999157807906158268451690673828125,-74.011359999999996261976775713264942169189453125,Private room,870,1
Panoramic views featuring the Hudson River,435369966,Manhattan,Financial District,40.710025999999999157807906158268451690673828125,-74.011359999999996261976775713264942169189453125,Private room,258,1
"Lovely one bedroom
Rental unit",263937485,Brooklyn,Prospect Heights,40.67320000000000135287336888723075389862060546875,-73.96697000000000343788997270166873931884765625,Private room,254,1
Skyline views near Wall Street,435369966,Manhattan,Financial District,40.710025999999999157807906158268451690673828125,-74.011359999999996261976775713264942169189453125,Private room,228,1
Central Park Lovely Spacious Room,350196525,Manhattan,Upper East Side,40.7736400000000003274180926382541656494140625,-73.9551100000000047884896048344671726226806640625,Private room,99,1
Cozy Basic single room,396973673,Brooklyn,Bedford-Stuyvesant,40.6798399999999986675902619026601314544677734375,-73.9137699999999995270627550780773162841796875,Private room,38,1
Clean Room in Bayside Flushing Queens,370807118,Queens,Flushing,40.7741400000000027148416847921907901763916015625,-73.8016999999999967485564411617815494537353515625,Private room,45,1
Cozy Private Room in Brooklyn,182602964,Brooklyn,Cypress Hills,40.681049999999999045030563138425350189208984375,-73.8824900000000042155079427175223827362060546875,Private room,60,1
Cozy Bushwick Room-GEM! STARR!,23296177,Brooklyn,Bushwick,40.70240021387534312680145376361906528472900390625,-73.9258940305247023161427932791411876678466796875,Private room,61,1
Private room in a 3 bedroom apt in Bushwick,431414343,Brooklyn,Bushwick,40.698160000000001446096575818955898284912109375,-73.9249099999999970123099046759307384490966796875,Private room,86,1
XClusive Private Queens Bd Bsmt Near Train Bus JFK,141645843,Queens,Jamaica,40.68203700000000111458575702272355556488037109375,-73.7968139999999976907929521985352039337158203125,Private room,97,1
Cozy private room in heart of Bay Ridge,83652071,Brooklyn,Bay Ridge,40.62626999999999810597728355787694454193115234375,-74.03046000000000503860064782202243804931640625,Private room,85,1
20 min Laguardia Airport 10 min Midtown Crash Pad,135856127,Manhattan,East Harlem,40.8058199999999970941644278354942798614501953125,-73.939719999999994115569279529154300689697265625,Private room,55,1
Lovely room in condo w/ GREAT view 24/7 door staff,397775202,Manhattan,East Harlem,40.79281999999999896999725024215877056121826171875,-73.937399999999996680344338528811931610107421875,Private room,155,1
"Private Bedroom in Bay Ridge, Brooklyn #3",432233993,Brooklyn,Bay Ridge,40.61990999999999729652699897997081279754638671875,-74.022390000000001464286469854414463043212890625,Private room,67,1
Sita Budget Cozy Private Room (fights NYC Hunger),310205815,Manhattan,East Village,40.72583999999999804231265443377196788787841796875,-73.988079999999996516635292209684848785400390625,Private room,68,1
The Hideaway,439391608,Bronx,Wakefield,40.88999602890465467908143182285130023956298828125,-73.8616284744187368005441385321319103240966796875,Private room,113,1
*NEW* Private Room near Prospect Park Brooklyn,429454632,Brooklyn,Prospect-Lefferts Gardens,40.66066000000000002501110429875552654266357421875,-73.9410500000000041609382606111466884613037109375,Private room,58,1
Lovely and Cozy private room near Prospect park,429454632,Brooklyn,Prospect-Lefferts Gardens,40.6620300000000014506440493278205394744873046875,-73.9427400000000005775291356258094310760498046875,Private room,58,1
Quiet & Private room to stay in Brooklyn NYC,429454632,Brooklyn,Prospect-Lefferts Gardens,40.66217000000000325599103234708309173583984375,-73.9428300000000007230482879094779491424560546875,Private room,58,1
Luxury Private Room with Outdoor Space,39162543,Bronx,Morris Heights,40.84886999999999801502781338058412075042724609375,-73.923090000000001964508555829524993896484375,Private room,96,1
Javier,360573155,Manhattan,Inwood,40.86753999999999820147422724403440952301025390625,-73.925060000000001991793396882712841033935546875,Private room,99,1
Private Room in Luxury Apartment,39162543,Bronx,Morris Heights,40.85002999999999673264028388075530529022216796875,-73.922809999999998353814589790999889373779296875,Private room,72,1
Golden NightSleep,207195903,Brooklyn,Bay Ridge,40.62749000000000165755409398116171360015869140625,-74.0218899999999990768628777004778385162353515625,Private room,93,1
Pod in the City,155440053,Manhattan,Chelsea,40.74748000000000303089109365828335285186767578125,-73.99648999999999432475306093692779541015625,Private room,100,1
Williamsburg Spacious Private Bedroom & Bathroom,5710183,Brooklyn,Williamsburg,40.70833999999999974761522025801241397857666015625,-73.9467000000000069803718361072242259979248046875,Private room,148,1
Amazing 2 Room South Slope Rental Available 10/1!,13025262,Brooklyn,South Slope,40.66937999999999675537765142507851123809814453125,-73.9891099999999966030372888781130313873291015625,Private room,200,1
"Private Bedroom, in a first floor duplex",368042440,Brooklyn,Bedford-Stuyvesant,40.681499999999999772626324556767940521240234375,-73.9279700000000019599610823206603527069091796875,Private room,70,1
Dulce hogar/ sweet home🏡,438613649,Bronx,Morris Heights,40.855220000000002755768946371972560882568359375,-73.91698999999999841747921891510486602783203125,Private room,58,1
Radha Budget Cozy Private Room (fights NYC Hunger),310205815,Manhattan,East Village,40.72422000000000252839527092874050140380859375,-73.986750000000000682121026329696178436279296875,Private room,69,1
Location!! Location!Cozy 2 bedroom Harlem walk-up,89162637,Manhattan,Harlem,40.81689999999999685087459511123597621917724609375,-73.94414000000000442014425061643123626708984375,Private room,150,1
1 bedroom in Midtown East,401303313,Manhattan,Midtown,40.75421000000000049112713895738124847412109375,-73.96845999999999321516952477395534515380859375,Private room,255,1
Micro Hostel in The Heart of Chelsea New York,155440053,Manhattan,Chelsea,40.74895000000000067075234255753457546234130859375,-73.9946000000000054797055781818926334381103515625,Private room,100,1
Private room2 in a beautiful neighborhood CloseJFK,330196322,Queens,Richmond Hill,40.6887899999999973488229443319141864776611328125,-73.813680000000005065885488875210285186767578125,Private room,73,1
Exotic Queen Room in Long Island City,439415632,Queens,Long Island City,40.75759000000000042973624658770859241485595703125,-73.94065000000000509317032992839813232421875,Private room,349,1
A Cabin in the City,155440053,Manhattan,Chelsea,40.74949000000000154386725625954568386077880859375,-73.99651000000000067302607931196689605712890625,Private room,100,1
Cozy Cabin in Midtown,155440053,Manhattan,Chelsea,40.74967000000000183490556082688271999359130859375,-73.995239999999995461621438153088092803955078125,Private room,100,1
Private cozy bedroom with loft bed,314714,Brooklyn,Crown Heights,40.664659999999997808117768727242946624755859375,-73.9408600000000006957634468562901020050048828125,Private room,68,1
Bonita Habitación para Turistas (Only Ladies),401937392,Queens,Corona,40.73722000000000065256244852207601070404052734375,-73.8647500000000007958078640513122081756591796875,Private room,70,1
Laxmi Budget Cozy Private Room (fights NYC Hunger),310205815,Manhattan,East Village,40.72361000000000075260686571709811687469482421875,-73.986930000000000973159330897033214569091796875,Private room,77,1
"Beautiful bedroom w/Kingsize Bed with 43"" TV.",82115963,Queens,Queens Village,40.70555999999999841065800865180790424346923828125,-73.733699999999998908606357872486114501953125,Private room,123,1
Walking Distance From Yankee Stadium & Many parks!,365301635,Bronx,Mount Eden,40.8388700000000000045474735088646411895751953125,-73.9175500000000056388671509921550750732421875,Private room,70,1
Lovely 1-bedroom Loft Space In Queens By Airports,6988653,Queens,Kew Gardens,40.70358999999999838337316759862005710601806640625,-73.834980000000001609805622138082981109619140625,Private room,72,1
Stunning Corner Bedroom in NYC,118659557,Queens,Long Island City,40.759941383941423964643036015331745147705078125,-73.9295533058873530762866721488535404205322265625,Private room,96,1
Room for 1 person. Astoria close to Manhattan,115819396,Queens,Ditmars Steinway,40.774079999999997880877344869077205657958984375,-73.90483000000000401996658183634281158447265625,Private room,51,1
Gorgeous Two Bedroom Loft in the Heart of Tribeca,437696570,Manhattan,SoHo,40.72205999999999903593561612069606781005859375,-74.0031699999999972305886331014335155487060546875,Private room,216,1
"Private room in great location Queens, NY.",278685224,Queens,Corona,40.73655999999999721694621257483959197998046875,-73.860420000000004847606760449707508087158203125,Private room,110,1
